Rapl1 is  402140 with last addr 402227  
You entered 1  with key vpbroadcastd_0_0_0 
You entered 1  with key vpbroadcastw_0_0_0 
You entered 1  with key vpbroadcastb_0_0_0 
You entered 0.5  with key vinserti128_0_0_m 
You entered 1  with key vinserti128_0_0_0 
You entered 1  with key pinsrq_0_m_0 
You entered 1  with key pinsrd_0_m_0 
You entered 2  with key pinsrq_0_r_0 
You entered 2  with key pinsrd_0_r_0 
You entered 1  with key pinsrw_0_m_0 
You entered 2  with key pinsrw_0_r_0 
You entered 1  with key pinsrb_0_m_0 
You entered 2  with key pinsrb_0_r_0 
You entered 1  with key vextracti128_0_0_0 
You entered 1  with key pextrq_0_0_0 
You entered 1  with key pextrd_0_0_0 
You entered 1  with key pextrw_0_0_0 
You entered 1  with key pextrb_0_0_0 
You entered 1  with key pmovmskb_0_0_0 
You entered 1  with key vpmovmskb_0_0_0 
You entered 1  with key vpmaskmovq_m_0_0 
You entered 1  with key vpmaskmovd_m_0_0 
You entered 0.5  with key vpmaskmovq_0_0_m 
You entered 0.5  with key vpmaskmovd_0_0_m 
You entered 6  with key maskmovdqu_0_0_0 
You entered 2  with key maskmovq_0_0_0 
You entered 1  with key vperm2i128_0_0_0 
You entered 1  with key vpermq_0_0_0 
You entered 1  with key vpermd_0_0_0 
You entered 0.5  with key vpblendd_0_0_m 
You entered 0.33  with key vpblendd_0_0_0 
You entered 1  with key pblendw_0_0_0 
You entered 2  with key vpblendvb_0_0_m 
You entered 2  with key pblendvb_0_m_0 
You entered 1  with key vpblendvb_0_0_0 
You entered 1  with key pblendvb_0_0_0 
You entered 1  with key palignr_0_0_0 
You entered 1  with key pshufhw_0_0_0 
You entered 1  with key pshuhw_0_0_0 
You entered 1  with key pshufl_0_0_0 
You entered 1  with key pshufbd_0_0_0 
You entered 1  with key pshufw_0_0_0 
You entered 1  with key pshufb_0_0_0 
You entered 1  with key vpmovdq_0_0_0 
You entered 1  with key vpmovdw_0_0_0 
You entered 1  with key vpmovbq_0_0_0 
You entered 1  with key vpmovbd_0_0_0 
You entered 1  with key vpmovbw_0_0_0 
You entered 1  with key vpmovzx_0_0_0 
You entered 1  with key vpmovsx_0_0_0 
You entered 1  with key pmovdq_0_0_0 
You entered 1  with key pmovdw_0_0_0 
You entered 1  with key pmovbq_0_0_0 
You entered 1  with key pmovbd_0_0_0 
You entered 1  with key pmovbw_0_0_0 
You entered 1  with key pmovzx_0_0_0 
You entered 1  with key pmovsx_0_0_0 
You entered 1  with key punpcklqdq_0_0_0 
You entered 1  with key punpckhqdq_0_0_0 
You entered 1  with key punpckdq_0_0_0 
You entered 1  with key punpckwd_0_0_0 
You entered 1  with key punpckbw_0_0_0 
You entered 1  with key punpckl_0_0_0 
You entered 1  with key punpckh_0_0_0 
You entered 1  with key packusdw_0_0_0 
You entered 1  with key packssdw_0_0_0 
You entered 1  with key packuswb_0_0_0 
You entered 1  with key packsswb_0_0_0 
You entered 2  with key packssdw_m_m_0 
You entered 2  with key packuswb_m_m_0 
You entered 2  with key packsswb_m_m_0 
You entered 0.5  with key vmovntdqa_0_0_0 
You entered 0.5  with key movntdqa_0_0_0 
You entered 1  with key vmovntdq_0_0_0 
You entered 1  with key movntdq_0_0_0 
You entered 1  with key movntq_0_0_0 
You entered 1  with key movq2dq_0_0_0 
You entered 1  with key movdq2q_0_0_0 
You entered 0.5  with key lddqu_0_0_0 
You entered 0.25  with key vmovdqu_0_0_0 
You entered 0.25  with key vmovdqa_0_0_0 
You entered 1  with key vmovdqu_m_0_0 
You entered 1  with key vmovdqa_m_0_0 
You entered 0.5  with key vmovdqu_0_m_0 
You entered 0.5  with key vmovdqa_0_m_0 
You entered 0.25  with key movdqu_0_0_0 
You entered 0.25  with key movdqa_0_0_0 
You entered 1  with key movdqu_m_0_0 
You entered 1  with key movdqa_m_0_0 
You entered 0.5  with key movdqu_0_m_0 
You entered 0.5  with key movdqa_0_m_0 
You entered 0.5  with key movq_m_m_0 
You entered 1  with key movq_0_0_0 
You entered 1  with key movd_r_m_0 
You entered 78  with key fninit_0_0_0 
You entered 22  with key fnclex_0_0_0 
You entered 1  with key wait_0_0_0 
You entered 0.5  with key fnop_0_0_0 
You entered 130  with key fpatan_0_0_0 
You entered 150  with key fptan_0_0_0 
You entered 77  with key fyl2xp1_0_0_0 
You entered 103  with key fyl2x_0_0_0 
You entered 70  with key f2xm1_0_0_0 
You entered 70  with key fsincos_0_0_0 
You entered 63  with key fcos_0_0_0 
You entered 60  with key fsin_0_0_0 
You entered 5.5  with key fsqrt_0_0_0 
You entered 11  with key fxtract_0_0_0 
You entered 130  with key fscale_0_0_0 
You entered 11  with key frndint_0_0_0 
You entered 17  with key fprem1_0_0_0 
You entered 17  with key fprem_0_0_0 
You entered 2  with key fxam_0_0_0 
You entered 1  with key ftst_0_0_0 
You entered 2  with key ficomp_0_0_0 
You entered 2  with key ficom_0_0_0 
You entered 4.5  with key fidivr_0_0_0 
You entered 4.5  with key fidiv_0_0_0 
You entered 1  with key fimul_0_0_0 
You entered 2  with key fisubr_0_0_0 
You entered 2  with key fisub_0_0_0 
You entered 2  with key fiadd_0_0_0 
You entered 1  with key fucomi_0_0_0 
You entered 1  with key fcomip_0_0_0 
You entered 1  with key fcomi_0_0_0 
You entered 1  with key fucompp_0_0_0 
You entered 1  with key fcompp_0_0_0 
You entered 1  with key fucom_0_0_0 
You entered 1  with key fcomp_0_0_0 
You entered 1  with key fcom_0_0_0 
You entered 1  with key fchs_0_0_0 
You entered 1  with key fabs_0_0_0 
You entered 4.5  with key fdivrp_0_0_0 
You entered 4.5  with key fdivp_0_0_0 
You entered 4.5  with key fdivr_0_0_0 
You entered 4.5  with key fdiv_0_0_0 
You entered 1  with key fmulp_0_0_0 
You entered 1  with key fmul_0_0_0 
You entered 1  with key fsubrp_0_0_0 
You entered 1  with key fsubp_0_0_0 
You entered 1  with key fsubr_0_0_0 
You entered 1  with key fsub_0_0_0 
You entered 1  with key faddp_0_0_0 
You entered 1  with key fadd_0_0_0 
You entered 175  with key frstor_0_0_0 
You entered 176  with key fnsave_0_0_0 
You entered 0.5  with key ffreep_0_0_0 
You entered 0.5  with key ffree_0_0_0 
You entered 0.5  with key fdecstp_0_0_0 
You entered 0.5  with key fincstp_0_0_0 
You entered 1  with key fnstcw_0_0_0 
You entered 2  with key fldcw_0_0_0 
You entered 1.5  with key fnstsw_0_0_0 
You entered 2  with key FCMOVcc_0_0_0 
You entered 2  with key fldl2e_0_0_0 
You entered 2  with key fldpi_0_0_0 
You entered 2  with key fild1_0_0_0 
You entered 1  with key fldz_0_0_0 
You entered 2  with key fisttp_0_0_0 
You entered 1  with key fistp_0_0_0 
You entered 1  with key fist_0_0_0 
You entered 1  with key fild_0_0_0 
You entered 0.5  with key fxch_0_0_0 
You entered 266  with key fbstp_0_0_0 
You entered 1  with key fstp_m_0_0 
You entered 1  with key fst_m_0_0 
You entered 0.5  with key fstp_r_0_0 
You entered 0.5  with key fst_r_0_0 
You entered 22  with key fbld_0_0_0 
You entered 0.5  with key fld_m_0_0 
You entered 0.5  with key fld_r_0_0 
You entered 175  with key cpuid_0_0_0 
You entered 32  with key rdtscp_0_0_0 
You entered 460  with key rdseed_0_0_0 
You entered 460  with key rdrand_0_0_0 
You entered 40  with key rdpmc_0_0_0 
You entered 25  with key rdtsc_0_0_0 
You entered 9  with key xgetbv_0_0_0 
You entered 5  with key leave_0_0_0 
You entered 8  with key enter_0_0_0 
You entered 9  with key pause_0_0_0 
You entered 0.25  with key longnop_0_0_0 
You entered 0.25  with key nop_0_0_0 
You entered 26  with key lockcmpxchg16b_0_0_0 
You entered 16  with key cmpxchg16b_0_0_0 
You entered 19  with key lockcmpxchg8b_0_0_0 
You entered 11  with key cmpxchg8b_0_0_0 
You entered 18  with key lockcmpxchg_0_0_0 
You entered 6  with key cmpxchg_0_0_0 
You entered 18  with key lockadd_0_0_0 
You entered 18  with key lockxadd_0_0_0 
You entered 5  with key xadd_0_0_0 
You entered 25  with key repcmps_0_0_0 
You entered 4  with key cmps_0_0_0 
You entered 25  with key repscas_0_0_0 
You entered 1  with key scas_0_0_0 
You entered 10  with key repmovs_0_0_0 
You entered 4  with key movs_0_0_0 
You entered 5  with key stos_0_0_0 
You entered 5  with key repstos_0_0_0 
You entered 20  with key replods_0_0_0 
You entered 20  with key lods_0_0_0 
You entered 20  with key rep_0_0_0 
You entered 1  with key lodsq_0_0_0 
You entered 1  with key lodsd_0_0_0 
You entered 1  with key lodsw_0_0_0 
You entered 1  with key lodsb_0_0_0 
You entered 6  with key into_0_0_0 
You entered 8  with key bound_0_0_0 
You entered 2  with key ret_0_I_0 
You entered 2  with key ret_I_0_0 
You entered 1  with key ret_0_0_0 
You entered 2  with key retq_0_I_0 
You entered 2  with key retq_I_0_0 
You entered 1  with key retq_0_0_0 
You entered 3  with key call_0_m_0 
You entered 3  with key call_m_0_0 
You entered 2  with key call_0_0_0 
You entered 3  with key callq_0_m_0 
You entered 3  with key callq_m_0_0 
You entered 2  with key callq_0_0_0 
You entered 6  with key loopne_0_0_0 
You entered 6  with key loope_0_0_0 
You entered 5  with key loop_0_0_0 
You entered 1  with key jrcxz_0_0_0 
You entered 1  with key jecxz_0_0_0 
You entered 1  with key jns_0_0_0 
You entered 1  with key js_0_0_0 
You entered 1  with key jpo_0_0_0 
You entered 1  with key jnp_0_0_0 
You entered 1  with key jpe_0_0_0 
You entered 1  with key jp_0_0_0 
You entered 1  with key jo_0_0_0 
You entered 1  with key jnc_0_0_0 
You entered 1  with key jc_0_0_0 
You entered 1  with key jxcz_0_0_0 
You entered 1  with key jnae_0_0_0 
You entered 1  with key jbe_0_0_0 
You entered 1  with key jnae_0_0_0 
You entered 1  with key jb_0_0_0 
You entered 1  with key jnb_0_0_0 
You entered 1  with key jae_0_0_0 
You entered 1  with key jnbe_0_0_0 
You entered 1  with key ja_0_0_0 
You entered 1  with key jng_0_0_0 
You entered 1  with key jle_0_0_0 
You entered 1  with key jnge_0_0_0 
You entered 1  with key jl_0_0_0 
You entered 1  with key jnl_0_0_0 
You entered 1  with key jge_0_0_0 
You entered 1  with key jnle_0_0_0 
You entered 1  with key jg_0_0_0 
You entered 1  with key jnz_0_0_0 
You entered 1  with key jne_0_0_0 
You entered 1  with key jz_0_0_0 
You entered 1  with key je_0_0_0 
You entered 2  with key jmp_0_0_0 
You entered 1  with key pext_0_0_0 
You entered 1  with key pdep_0_0_0 
You entered 0.5  with key bzhi_0_0_0 
You entered 1  with key bextr_r_m_r 
You entered 0.5  with key bextr_r_r_r 
You entered 0.5  with key blsr_0_0_0 
You entered 0.5  with key blsmsk_0_0_0 
You entered 0.5  with key blsi_0_0_0 
You entered 0.5  with key andn_0_0_0 
You entered 1  with key tzcnt_0_0_0 
You entered 1  with key lzcnt_0_0_0 
You entered 4  with key std_0_0_0 
You entered 4  with key cld_0_0_0 
You entered 0.25  with key stc_0_0_0 
You entered 1  with key cmc_0_0_0 
You entered 0.25  with key clc_0_0_0 
You entered 1  with key SETcc_m_0_0 
You entered 0.5  with key SETcc_r_0_0 
You entered 1  with key set_m_0_0 
You entered 0.5  with key set_r_0_0 
You entered 0.8  with key set_0_0_0 
You entered 1  with key bsr_0_0_0 
You entered 1  with key bsf_0_0_0 
You entered 5  with key btc_m_r_0 
You entered 1  with key btc_m_I_0 
You entered 0.5  with key btc_r_0_0 
You entered 5  with key bts_m_r_0 
You entered 1  with key bts_m_I_0 
You entered 0.5  with key bts_r_0_0 
You entered 5  with key btr_m_r_0 
You entered 1  with key btr_m_I_0 
You entered 0.5  with key btr_r_0_0 
You entered 5  with key bt_m_r_0 
You entered 0.5  with key bt_m_I_0 
You entered 0.5  with key bt_r_0_0 
You entered 0.5  with key ror_0_0_0 
You entered 0.5  with key sar_0_0_0 
You entered 0.5  with key shr_0_0_0 
You entered 0.5  with key shl_0_0_0 
You entered 4  with key shl_m_r_cl 
You entered 2  with key shl_r_r_cl 
You entered 2  with key shl_m_r_I 
You entered 1  with key shl_r_r_I 
You entered 4  with key shr_m_r_cl 
You entered 2  with key shr_r_r_cl 
You entered 2  with key shr_m_r_I 
You entered 1  with key shr_r_r_I 
You entered 0.5  with key rorx_0_0_0 
You entered 0.5  with key sarx_0_0_0 
You entered 0.5  with key shrx_0_0_0 
You entered 0.5  with key shlx_0_0_0 
You entered 4  with key shld_m_r_cl 
You entered 2  with key shld_r_r_cl 
You entered 2  with key shld_m_r_I 
You entered 1  with key shld_r_r_I 
You entered 4  with key shrd_m_r_cl 
You entered 2  with key shrd_r_r_cl 
You entered 2  with key shrd_m_r_I 
You entered 1  with key shrd_r_r_I 
You entered 6  with key rcl_0_0_0 
You entered 6  with key rcr_0_0_0 
You entered 4  with key rol_m_cl_0 
You entered 2  with key rol_r_cl_0 
You entered 2  with key rol_m_I_0 
You entered 0.5  with key rol_r_I_0 
You entered 4  with key ror_m_cl_0 
You entered 2  with key ror_r_cl_0 
You entered 2  with key ror_m_I_0 
You entered 0.5  with key ror_r_I_0 
You entered 4  with key sar_m_cl_0 
You entered 2  with key sar_r_cl_0 
You entered 2  with key sar_m_I_0 
You entered 0.5  with key sar_r_I_0 
You entered 4  with key shl_m_cl_0 
You entered 2  with key shl_r_cl_0 
You entered 2  with key shl_m_I_0 
You entered 0.5  with key shl_r_I_0 
You entered 4  with key shr_m_cl_0 
You entered 2  with key shr_r_cl_0 
You entered 2  with key shr_m_I_0 
You entered 0.5  with key shr_r_I_0 
You entered 0.5  with key test_m_0_0 
You entered 0.25  with key test_r_0_0 
You entered 1  with key xor_m_0_0 
You entered 0.5  with key xor_r_m_0 
You entered 0.25  with key xor_r_r_0 
You entered 0.25  with key xor_r_I_0 
You entered 1  with key or_m_0_0 
You entered 0.5  with key or_r_m_0 
You entered 0.25  with key or_r_r_0 
You entered 0.25  with key or_r_I_0 
You entered 1  with key and_m_0_0 
You entered 0.5  with key and_r_m_0 
You entered 0.25  with key and_r_r_0 
You entered 0.25  with key and_r_I_0 
You entered 1  with key crc32_0_0_0 
You entered 1  with key popcnt_0_0_0 
You entered 1  with key cqo_0_0_0 
You entered 1  with key cdq_0_0_0 
You entered 1  with key cwde_0_0_0 
You entered 1  with key cdqe_0_0_0 
You entered 1  with key cwde_0_0_0 
You entered 1  with key cbw_0_0_0 
You entered 45  with key idiv_0_0_0 
You entered 35  with key div_0_0_0 
You entered 1  with key mulx_0_0_0 
You entered 1  with key imul_0_0_0 
You entered 1  with key mul_0_0_0 
You entered 7  with key aam_0_0_0 
You entered 1  with key not_m_0_0 
You entered 1  with key neg_m_0_0 
You entered 1  with key dec_m_0_0 
You entered 1  with key inc_m_0_0 
You entered 0.25  with key not_r_0_0 
You entered 0.25  with key neg_r_0_0 
You entered 0.25  with key dec_r_0_0 
You entered 0.25  with key inc_r_0_0 
You entered 0.5  with key cmp_m_0_0 
You entered 0.25  with key cmp_r_0_0 
You entered 2  with key sbb_m_0_0 
You entered 2  with key adc_m_0_0 
You entered 1  with key sbb_r_m_0 
You entered 1  with key adc_r_m_0 
You entered 1  with key sbb_r_I_0 
You entered 1  with key adc_r_I_0 
You entered 1  with key sbb_r_r_0 
You entered 1  with key adc_r_r_0 
You entered 1  with key sub_m_0_0 
You entered 1  with key add_m_0_0 
You entered 0.5  with key sub_r_m_0 
You entered 0.5  with key add_r_m_0 
You entered 0.25  with key sub_r_I_0 
You entered 0.25  with key add_r_I_0 
You entered 0.25  with key sub_r_r_0 
You entered 0.25  with key add_r_r_0 
You entered 6  with key sfence_0_0_0 
You entered 33  with key mfence_0_0_0 
You entered 4  with key lfence_0_0_0 
You entered 1  with key prefetchw_0_0_0 
You entered 0.5  with key prefetchnta2_0_0_0 
You entered 0.5  with key prefetchnta1_0_0_0 
You entered 0.5  with key prefetchnta0_0_0_0 
You entered 0.5  with key prefetchnta_0_0_0 
You entered 1  with key movbe_m_r_0 
You entered 0.6  with key movbe_r_m_0 
You entered 1  with key bswap_0_0_0 
You entered 1  with key lea_0_0_0 
You entered 1  with key sahf_0_0_0 
You entered 1  with key lahf_0_0_0 
You entered 8  with key popad_0_0_0 
You entered 20  with key popfq_0_0_0 
You entered 20  with key popfd_0_0_0 
You entered 8  with key popa_0_0_0 
You entered 20  with key popf_0_0_0 
You entered 1  with key pop_m_0_0 
You entered 3  with key pop_sp_0_0 
You entered 0.5  with key pop_r_0_0 
You entered 1  with key popq_m_0_0 
You entered 3  with key popq_sp_0_0 
You entered 0.5  with key popq_r_0_0 
You entered 8  with key pushad_0_0_0 
You entered 1  with key pushfq_0_0_0 
You entered 1  with key pushfd_0_0_0 
You entered 8  with key pusha_0_0_0 
You entered 1  with key pushhf_0_0_0 
You entered 1  with key push_0_0_0 
You entered 2  with key xlat_0_0_0 
You entered 1  with key xchg_0_0_0 
You entered 0.5  with key CMOVcc_r_m_0 
You entered 0.5  with key CMOVcc_r_r_0 
You entered 0.5  with key cmov_r_m_0 
You entered 0.5  with key cmov_r_r_0 
You entered 0.5  with key cmov_0_0_0 
You entered 0.5  with key movzx_r_m_0 
You entered 0.5  with key movsxd_r_m_0 
You entered 0.25  with key movsxd_r_r_0 
You entered 0.5  with key movsx_r_m_0 
You entered 0.25  with key movzx_r_r_0 
You entered 0.25  with key movsx_r_r_0 
You entered 1  with key movnti_0_0_0 
You entered 1  with key mov_m_0_0 
You entered 0.5  with key mov_r_m_0 
You entered 0.25  with key mov_r_r_0 
You entered 0.25  with key mov_r_I_0 
You entered 1  with key vmov_m_0_0 
You entered 0.5  with key vmov_r_m_0 
You entered 0.25  with key vmov_r_r_0 
You entered 0.25  with key vmov_r_I_0 
You entered 1  with key movabs_m_0_0 
You entered 0.5  with key movabs_r_m_0 
You entered 0.25  with key movabs_r_r_0 
You entered 0.25  with key movabs_r_I_0 
You entered 0.25  with key addr32_0_0_0 
You entered 0.25  with key data16_0_0_0 
could not find type of callq
could not find type of nop
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
could not find type of nop
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
We had a Syscall 
