,bb,energy
105,"('lea -0x11(%r13), %rax', 'shr $0x4, %rax', 'mov %rax, %r15', 'xor %eax, %eax', 'movq  %rax, 0x10(%rsp)', 'cmpq  $0x0, %fs:0xffffffffffffffc8', 'jz 0x12')","[2.3295250745398723, 6.561653159190281]"
106,"('lea -0x11(%rbx), %rax', 'shr $0x4, %rax', 'cmpq  %rax, 0x9f746(%rip)', 'jbe 0x29')","[4.374435439460187, 4.374435439460187]"
107,"('lea -0x28(%rbp), %rsp', 'mov %r9d, %eax', 'popq  %rbx', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'popq  %rbp', 'retq')",[7.655262019055328]
108,"('lea 0x1(%rax), %rdx', 'movq  %rdx, 0x28(%rsi)', 'movb  %dil, (%rax)', 'mov %r8d, %eax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')","[10.58413291584453, 8.223784581893844, 9.236946222815403, 9.62414871799074, 0.633500547480282, 0.633500547480282, 22.35215669522239, 10.42455258281096, 7.933217397321879, 9.400140044171897, 1.7487987379531644, 1.7487987379531644, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693, 8.384334592298693]"
109,"('lea 0x1(%rbx), %rax', 'xor %r10d, %r10d', 'xor %r11d, %r11d', 'mov $0xffffffff, %r8d', 'movq  %rax, -0x4c8(%rbp)', 'movsx %r15b, %eax', 'lea 0x816c1(%rip), %rbx', 'lea 0xab39a(%rip), %rsi', 'sub $0x20, %eax', 'movl  $0x0, -0x520(%rbp)', 'cdqe', 'movl  $0x0, -0x53c(%rbp)', 'movzxb  (%rbx,%rax,1), %eax', 'movl  $0x0, -0x4e8(%rbp)', 'movl  $0x0, -0x500(%rbp)', 'movq  (%rsi,%rax,8), %rax', 'lea -0x38(%rbp), %rsi', 'movl  $0x0, -0x530(%rbp)', 'movl  $0x0, -0x4d8(%rbp)', 'movl  $0x0, -0x4f0(%rbp)', 'movl  $0x0, -0x518(%rbp)', 'movl  $0x0, -0x51c(%rbp)', 'movq  $0x0, -0x4e0(%rbp)', 'movb  $0x20, -0x508(%rbp)', 'movq  %rsi, -0x4f8(%rbp)', 'jmp %rax')",[32.808266996047166]
110,"('lea 0x1(%rbx), %rdi', 'lea 0x78514(%rip), %rsi', 'callq  0xfffffffffffe376f', 'jmpq  0xc0ff2(%rip)', 'nop %edi, %edx', 'movzxb  (%rsi), %eax', 'test %al, %al', 'jz 0x19e')",[0.6822340359616067]
111,"('lea 0x1(%rdi), %eax', 'cmp $0x3, %edi', 'jz 0x3f')","[1.1647625372699362, 3.2808265795951406]"
112,"('lea 0x1(%rdx), %rax', 'movq  %rax, 0x28(%rbp)', 'movb  %bl, (%rdx)', 'movl  (%rbp), %eax', 'test $0x2, %al', 'jnz 0xb1')","[2.458942200828721, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963, 6.926189445811963]"
113,"('lea 0x10(%rsi), %rsi', 'cmpq  0x18(%r12), %rdx', 'jz 0x673')",[3.2808265795951406]
114,"('lea 0x17(%rdi), %rax', 'xor %ebx, %ebx', 'cmp $0x1f, %rax', 'jnbe 0x82')","[0.21319821124398688, 1.2941808636545415, 3.645362866216823]"
