,bb,energy
39,"('callq  0xed0f', 'nop %edi, %edx', 'sub $0x18, %rsp', 'lea 0xb5d71(%rip), %rsi', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x8(%rsp)', 'xor %eax, %eax', 'mov %rsp, %rdx', 'mov %rsi, %rdi', 'callq  0x3b', 'nop %edi, %edx', 'pushq  %rbp', 'mov %rdx, %rbp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x8, %rsp', 'callq  0x70', 'nop %edi, %edx', 'cmpw  $0x0, 0xe(%rsi)', 'jz 0x37')","[1.0960901050085838, 2.387990025918816, 5.722906889000272, 5.692734511142216, 8.169489796589314, 3.9710901920724058, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 0.1300332948273736, 1.1212635655774896, 2.349107434078929, 1.5866981303865613, 1.5866981303865613, 7.482385133294819, 9.331103814177638, 0.001963519000764071, 0.001963519000764071, 0.001963519000764071, 0.001963519000764071, 0.001963519000764071, 0.001963519000764071, 0.1481501029651606, 2.654324037140675, 5.722906889000272, 0.5187704588903271, 3.3597557880765176, 0.9102439874021898, 0.9102439874021898, 3.711979418342926, 8.169489796589314, 2.152621719772984, 4.848912903289517, 4.73396511466551, 3.283986894229231, 2.3447693952295356, 5.421069777960007, 1.2336784419995372, 5.036071219616172, 0.08091937623315744, 0.08091937623315744, 1.7351854998282092, 0.1881346140217491, 2.677953172264613, 1.1262952536983628, 0.5766300932007422]"
40,"('callq  0xfffffffffffffd1a', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.6107404326709002]
41,"('callq  0xffffffffffffffc6', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.44728056671857014]
42,"('cmp $0x1, %dl', 'jnbe 0x3d')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
43,"('cmp $0x1, %edi', 'jz 0x10')","[0.008764832034704155, 0.23232744605215883, 0.12646537052348175, 0.1838211532961485, 0.06001977830151983, 0.12646537052348175, 0.08805795574358481, 0.06302923301479105, 0.10733812840755469]"
44,"('cmp $0x1, %edx', 'jz 0x185')",[0.14478426545689677]
45,"('cmp $0x10, %dl', 'jnb 0x19')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
46,"('cmp $0x2, %eax', 'jnb 0x2a')","[0.23489995634245056, 0.23489995634245056]"
47,"('cmp $0x2, %ebp', 'jz 0xffffffffffffff2f')",[0.23489995634245056]
48,"('cmp $0x2, %ebx', 'jz 0x5b')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
49,"('cmp $0x20, %rdx', 'jb 0x4b')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
50,"('cmp $0x24, %edx', 'jnbe 0x17c')",[0.14478426545689677]
51,"('cmp $0x2d, %cl', 'jz 0x282')",[0.17374139163854044]
52,"('cmp $0x2f, %eax', 'jnbe 0x7b4')",[0.23489995634245056]
53,"('cmp $0x30, %cl', 'jz 0x218')",[0.17374139163854044]
54,"('cmp $0x34, %eax', 'jle 0x16')",[0.23489995634245056]
55,"('cmp $0x39, %esi', 'jz 0xffffffffffffffe5')",[0.23489995634245056]
56,"('cmp $0x3ff, %r13', 'jbe 0x25')","[0.008764832034704155, 0.23232744605215883, 0.12646537052348175, 0.1838211532961485, 0.06001977830151983, 0.12646537052348175, 0.08805795574358481, 0.06302923301479105, 0.10733812840755469, 0.23489995634245056]"
57,"('cmp $0x3ff, %rax', 'jbe 0x1f6')",[0.23489995634245056]
58,"('cmp $0x4, %dl', 'jnb 0x35')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
59,"('cmp $0x4, %rdx', 'jnz 0xffffffffffffff86')",[0.23489995634245056]
60,"('cmp $0x66, %ebx', 'jz 0x155c')",[0.23489995634245056]
61,"('cmp $0x7fffffff, %r15', 'jnle 0x348')",[0.23489995634245056]
62,"('cmp $0x8, %dl', 'jnb 0x29')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
