,bb,energy
148,"('cvttsd2siq  -0xa8(%rbp), %eax', 'movl  %eax, -0x1c(%rbp)', 'movl  -0x14(%rbp), %ebx')","[0.25141727127360997, 0.9948522232435031, 1.7675660932751978]"
149,"('cvttsd2siq  -0xd8(%rbp), %eax', 'movl  %eax, -0x18(%rbp)', 'cvtsi2sdl  -0x14(%rbp), %xmm0', 'movsdq  %xmm0, -0xe0(%rbp)')","[1.9897044464870062, 3.5351321865503955, 3.5351321865503955]"
150,"('cvttsd2siq  -0xf0(%rbp), %eax', 'movl  %eax, -0x18(%rbp)', 'cvtsi2sdl  -0x14(%rbp), %xmm0', 'movsdq  %xmm0, -0xf8(%rbp)')","[0.051855134229342584, 3.5351321865503955, 3.5351321865503955]"
151,"('imul %r15, %rax', 'movzx %sil, %esi', 'mov %rdi, %rcx', 'add %rsi, %rax', 'lea 0x1(%rcx), %rdi', 'movzxb  0x1(%rcx), %ecx', 'cmp %r14, %rdi', 'jz 0x4e')","[3.08651580600354, 3.08651580600354, 3.08651580600354, 3.08651580600354, 3.08651580600354, 2.0516304587537064, 2.0516304587537064, 2.0516304587537064, 2.0516304587537064, 2.0516304587537064]"
152,"('jb 0x7',)","[0.24298676994015453, 0.24298676994015453, 0.2579733408037365, 0.2579733408037365]"
153,"('jmp 0x17b',)",[1.4140535853052023]
154,"('jmp 0x229b2',)","[4.269042417701735, 6.167456287837558, 0.9472863087367274, 4.9688681941468555, 1.4140535853052023, 1.4140535853052023]"
155,"('jmp 0xffffffffffff5dfe',)",[1.4140535853052023]
156,"('jmp 0xffffffffffff5ef6',)",[1.4140535853052023]
157,"('jmp 0xfffffffffffffbfc',)","[0.48597353988030906, 0.515946681607473]"
158,"('jmp 0xffffffffffffff47',)","[1.4140535853052023, 1.4140535853052023, 1.4140535853052023]"
159,"('jmp 0xffffffffffffff6d',)",[1.4140535853052023]
160,"('jmp 0xffffffffffffffed',)","[1.5426307234505139, 1.4140535853052023]"
161,"('jmpq  0x15dff2(%rip)', 'nop %edi, %edx', 'pushq  %rbx', 'vmovq %xmm0, %rbx', 'vmovapd %xmm0, %xmm3', 'sar $0x20, %rbx', 'sub $0x40, %rsp', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x38(%rsp)', 'xor %eax, %eax', 'mov %ebx, %eax', 'and $0x7fffffff, %eax', 'cmp $0x3e4fffff, %eax', 'jle 0x29e')","[1.857595674638497, 6.186483103175803, 6.186483103175803]"
162,"('jmpq  0x15dff2(%rip)', 'nop %edi, %edx', 'vmovq %xmm0, %rdx', 'sub $0x48, %rsp', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x38(%rsp)', 'xor %eax, %eax', 'sar $0x20, %rdx', 'mov %edx, %eax', 'and $0x7fffffff, %eax', 'cmp $0x3c87ffff, %eax', 'jle 0x3e3')","[0.7542535905334398, 5.302700056538204, 5.302700056538204]"
163,"('jnz 0x18',)",[0.7070267926526012]
164,"('jnz 0x3a',)","[0.2122958363186352, 0.7070267926526012]"
165,"('jnz 0x6e',)","[0.10056726385196595, 0.7070267926526012]"
166,"('jnz 0x9',)","[0.6858927961591443, 0.6858927961591443, 0.6858927961591443, 0.6858927961591443, 0.6858927961591443, 0.45591866937309466, 0.45591866937309466, 0.45591866937309466, 0.45591866937309466, 0.45591866937309466]"
167,"('jnz 0xc',)","[0.7713153617252569, 0.7070267926526012]"
168,"('jnz 0xfffffffffffff295',)",[0.010370671503346559]
169,"('jnz 0xfffffffffffff4fe',)",[0.7070267926526012]
170,"('jnz 0xfffffffffffff697',)",[0.2122958363186352]
171,"('jnz 0xffffffffffffffcb',)","[0.010370671503346559, 0.7070267926526012, 0.7070267926526012]"
172,"('jnz 0xfffffffffffffff1',)","[0.7464413851881914, 0.7070267926526012, 0.7070267926526012]"
173,"('jz 0xfffffffffffff7e7',)",[0.7070267926526012]
174,"('jz 0xffffffffffffffb5',)",[0.7070267926526012]
175,"('jz 0xffffffffffffffe1',)","[0.7713153617252569, 0.7070267926526012]"
176,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')","[0.6891992583259643, 1.214932072988163, 1.214932072988163, 1.2898684807312926, 1.2898684807312926]"
177,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffff9dbb8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')",[1.5506969986989623]
178,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')",[0.37905985858617186]
179,"('lea (%rsi,%rsi,1), %rdi', 'lea -0x1(%rdi), %r10', 'cmp %rax, %r10', 'jnbe 0x29a')",[2.297836631942801]
180,"('lea -0x1(%rax), %r8', 'movq  0x11dd11(%rip), %r15', 'movq  %r8, 0x8(%r14)', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0xb3')",[3.3583759325653983]
181,"('lea -0x1(%rax), %rbx', 'nopl  %eax, (%rax)', 'callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'movq  0x1609bd(%rip), %r8', 'test %r8, %r8', 'jz 0x1c')",[4.065402725217999]
182,"('lea -0x11(%r13), %rax', 'shr $0x4, %rax', 'mov %rax, %r15', 'xor %eax, %eax', 'movq  %rax, 0x10(%rsp)', 'cmpq  $0x0, %fs:0xffffffffffffffc8', 'jz 0x12')",[0.6202787994795849]
183,"('lea -0x28(%rbp), %rsp', 'mov %r9d, %eax', 'popq  %rbx', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'popq  %rbp', 'retq')","[0.723658599392849, 1.2756778771168966, 1.3543613717540741]"
184,"('lea -0x2f(%r14), %eax', 'cmpl  -0x620(%rbp), %eax', 'jnle 0x1f9')","[1.54325790300177, 1.54325790300177, 1.54325790300177, 1.54325790300177, 1.54325790300177, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532]"
185,"('lea -0x30(%r14), %eax', 'cmp $0x9, %eax', 'jnbe 0x209')","[1.54325790300177, 1.54325790300177, 1.54325790300177, 1.54325790300177, 1.54325790300177, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532]"
186,"('lea -0x30(%rcx), %esi', 'cmp $0x9, %sil', 'jbe 0x1d')","[1.54325790300177, 1.54325790300177, 1.54325790300177, 1.54325790300177, 1.54325790300177, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532, 1.0258152293768532]"
187,"('lea -0x3fe(%rdx), %ecx', 'test %edx, %edx', 'jz 0x39')","[1.7354591197036757, 1.5908098392902001]"
188,"('lea -0x43(%r12), %edx', 'cmp $0x2b, %dl', 'jbe 0xa67')","[1.54325790300177, 1.0258152293768532]"
189,"('lea 0x1(%r13), %rax', 'movq  %rax, -0x608(%rbp)', 'movl  -0x620(%rbp), %eax', 'test %eax, %eax', 'jnz 0x10')","[2.5720970972404866, 1.7096932334364954]"
190,"('lea 0x1(%r13), %rdi', 'sub $0x30, %eax', 'movl  $0xffffffff, -0x610(%rbp)', 'movq  %rdi, -0x608(%rbp)', 'cmp $0x9, %eax', 'jbe 0x484')","[3.08651580600354, 2.0516304587537064]"
191,"('lea 0x1(%rax), %rcx', 'movq  %rcx, 0x8(%r13)', 'movzxb  (%rax), %eax', 'movq  0x68(%r12), %r8', 'movsxd %eax, %rcx', 'add $0x1, %r14', 'add %rcx, %rcx', 'movzxw  (%r8,%rcx,1), %ecx', 'and $0x20, %ch', 'jz 0x2f')","[3.943880912846165, 2.621528795470075]"
192,"('lea 0x1(%rax), %rdx', 'movq  %rdx, 0x8(%r13)', 'movzxb  (%rax), %r14d', 'movq  -0x470(%rbp), %rbx', 'add $0x1, %r15', 'test %r12d, %r12d', 'jz 0x24')","[3.4294622040831118, 3.4294622040831118, 3.4294622040831118, 3.4294622040831118, 2.2795897934402536, 2.2795897934402536, 2.2795897934402536, 2.2795897934402536]"
193,"('lea 0x1(%rax), %rdx', 'movq  %rdx, 0x8(%r14)', 'movzxb  (%rax), %r15d', 'lea -0x2b(%r15), %eax', 'lea 0x1(%r8), %r12', 'mov $0x1, %ecx', 'and $0xfffffffd, %eax', 'jnz 0x62')","[4.115355000242256, 2.735508462813349]"
194,"('lea 0x1(%rbx), %rax', 'movq  %rax, -0x470(%rbp)', 'movb  %r10b, (%rbx)', 'xor %eax, %eax', 'test %r12d, %r12d', 'setnle %al', 'sub %eax, %r12d', 'cmp $0xffffffff, %r14d', 'jz 0x186')","[3.978176796352949, 3.978176796352949, 3.978176796352949, 3.978176796352949, 3.978176796352949, 2.644324018253686, 2.644324018253686, 2.644324018253686, 2.644324018253686, 2.644324018253686]"
195,"('lea 0x1(%rbx), %rax', 'xor %r10d, %r10d', 'xor %r11d, %r11d', 'mov $0xffffffff, %r8d', 'movq  %rax, -0x4c8(%rbp)', 'movsx %r15b, %eax', 'lea 0xde981(%rip), %rbx', 'lea 0x10b79a(%rip), %rsi', 'sub $0x20, %eax', 'movl  $0x0, -0x520(%rbp)', 'cdqe', 'movl  $0x0, -0x53c(%rbp)', 'movzxb  (%rbx,%rax,1), %eax', 'movl  $0x0, -0x4e8(%rbp)', 'movl  $0x0, -0x500(%rbp)', 'movq  (%rsi,%rax,8), %rax', 'lea -0x38(%rbp), %rsi', 'movl  $0x0, -0x530(%rbp)', 'movl  $0x0, -0x4d8(%rbp)', 'movl  $0x0, -0x4f0(%rbp)', 'movl  $0x0, -0x518(%rbp)', 'movl  $0x0, -0x51c(%rbp)', 'movq  $0x0, -0x4e0(%rbp)', 'movb  $0x20, -0x508(%rbp)', 'movq  %rsi, -0x4f8(%rbp)', 'jmp %rax')","[5.467195216803038, 5.467195216803038, 5.804406386578206, 5.804406386578206]"
196,"('lea 0x1(%rdi), %eax', 'cmp $0x3, %edi', 'jz 0x3f')",[0.31013939973979243]
197,"('lea 0x1(%rdx), %rax', 'movq  %rax, 0x28(%rbp)', 'movb  %bl, (%rdx)', 'movl  (%rbp), %eax', 'test $0x2, %al', 'jnz 0xb1')","[0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 0.6547381405464696, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.154186268859429, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901, 1.225373812995901]"
198,"('lea 0x11b644(%rip), %rax', 'xor %ecx, %ecx', 'xor %edx, %edx', 'mov %r13, %rsi', 'mov %rbp, %rdi', 'movq  %rax, 0xf8(%rsp)', 'callq  0x182f2', 'nop %edi, %edx', 'pushq  %r13', 'mov %rsi, %r13', 'pushq  %r12', 'mov %rcx, %r12', 'pushq  %rbp', 'mov %rdi, %rbp', 'pushq  %rbx', 'sub $0x18, %rsp', 'test %rdx, %rdx', 'jnz 0x6e')","[7.887763602404941, 5.24305759094015]"
199,"('lea 0x17(%rdi), %rax', 'xor %ebx, %ebx', 'cmp $0x1f, %rax', 'jnbe 0x82')",[0.34459874080667724]
200,"('lea 0x2(%rdi), %eax', 'cmp $0x2, %edi', 'jz 0x26')",[0.31013939973979243]
201,"('lea 0x20(%r13), %rdx', 'cmp %rax, %rdx', 'jbe 0x262')",[0.31013939973979243]
202,"('lea 0x20(%rsp), %rbp', 'xor %r8d, %r8d', 'xor %ecx, %ecx', 'mov $0xffffffff, %edx', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x118(%rsp)', 'xor %eax, %eax', 'mov $0x8000, %esi', 'mov %rbp, %rdi', 'movq  $0x0, 0xa8(%rsp)', 'callq  0x16a60', 'nop %edi, %edx', 'or $0xfbad0000, %esi', 'movl  $0x0, 0x74(%rdi)', 'movl  %esi, (%rdi)', 'movl  0x105753(%rip), %esi', 'test %esi, %esi', 'jz 0x9')","[8.05923591308842, 5.357037258283424]"
203,"('lea 0x7d17f(%rip), %rcx', 'jmp 0x11')",[2.1210803779578034]
204,"('lea 0xe9270(%rip), %rcx', 'movzx %r12b, %r12d', 'movq  -0x620(%rbp), %r8', 'movq  -0x630(%rbp), %rdx', 'movsxdl  (%rcx,%r12,4), %rax', 'add %rcx, %rax', 'jmp %rax')","[3.943880912846165, 2.621528795470075]"
205,"('lea 0xe929c(%rip), %rdx', 'movzx %al, %eax', 'movsxdl  (%rdx,%rax,4), %rax', 'add %rdx, %rax', 'jmp %rax')","[2.5720970972404866, 1.7096932334364954]"
206,"('lea 0xfdef2(%rip), %rdx', 'sub %r13, %rax', 'lea (%r8,%r13,1), %rcx', 'movq  0x20(%rsp), %rbp', 'cmp %rdx, %rbx', 'movq  %rcx, 0x60(%rbx)', 'setnz %dl', 'or $0x1, %rax', 'add $0x10, %r8', 'movzx %dl, %edx', 'shl $0x2, %rdx', 'or %r13, %rdx', 'or $0x1, %rdx', 'movq  %rdx, -0x8(%r8)', 'movq  %rax, 0x8(%rcx)', 'movl  0x1003cc(%rip), %eax', 'test %eax, %eax', 'jz 0xfffffffffffff6e8')",[1.4886684080659598]
207,"('mov $0x0, %edx', 'sub %rcx, %rbx', 'cmovs %rdx, %rbx', 'movl  -0x4f0(%rbp), %edx', 'mov %ebx, %r8d', 'test %edx, %edx', 'jnz 0xfffffffffffffd9e')","[0.7289585331078539, 0.7289585331078539, 0.7739200224112097, 0.7739200224112097]"
208,"('mov $0x0, %r13', 'mov %eax, %r12d', 'test %r13, %r13', 'jz 0x242')",[1.2372973313202045]
209,"('mov $0x0, %rbp', 'test %rbp, %rbp', 'jz 0xe')",[1.0605393006225967]
210,"('mov $0x1, %eax', 'movq  0x98(%rsp), %rcx', 'xorq  %fs:0x28, %rcx', 'jnz 0x97')",[0.37905985858617186]
211,"('mov $0x1, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x53')","[0.2067595998265283, 0.3644801549102318, 0.3644801549102318, 0.3644801549102318, 0.3869608995619097, 0.3869608995619097, 0.3869608995619097]"
212,"('mov $0x1, %ebx', 'jmp 0xfffffffffffff58c')","[0.5467193440090428, 0.5467193440090428, 0.5804413493428645, 0.5804413493428645]"
213,"('mov $0x1, %ecx', 'cmpxchgl  %ecx, (%rdx)', 'test %eax, %eax', 'jz 0x238')",[5.302698279825594]
214,"('mov $0x1, %edx', 'cmpxchgl  %edx, (%rdi)', 'movq  0x88(%r12), %rdi', 'movq  %r15, 0x8(%rdi)', 'addl  $0x1, 0x4(%rdi)', 'jmp 0x2b')","[1.5506969986989623, 2.733596720045214, 2.902203193289103]"
215,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0x105175(%rip)', 'movq  %rbx, 0x105176(%rip)', 'movl  0x10516c(%rip), %eax', 'movq  0x102651(%rip), %rbx', 'lea 0x1(%rax), %edx', 'movl  %edx, 0x10515c(%rip)', 'test %rbx, %rbx', 'jz 0x13e')",[8.484317958405994]
216,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0x10547d(%rip)', 'movq  %rbx, 0x10547e(%rip)', 'movl  0x105474(%rip), %eax', 'movq  0x102959(%rip), %rbx', 'xor %r14d, %r14d', 'lea 0x1(%rax), %edx', 'movl  %edx, 0x105461(%rip)', 'test %rbx, %rbx', 'jz 0x133')",[8.661075989103601]
217,"('mov $0x1, %r15d', 'jmp 0xfffffffffffffd26')","[0.5467193440090428, 0.5467193440090428, 0.5467193440090428, 0.5804413493428645, 0.5804413493428645, 0.5804413493428645]"
218,"('mov $0x2, %ecx', 'mov %r12, %rsi', 'mov %rbp, %rdi', 'lea 0x1f0(%rsp), %rax', 'lea 0x8(%rsp), %rdx', 'movl  $0x10, 0x8(%rsp)', 'movq  %rax, 0x10(%rsp)', 'lea 0x120(%rsp), %rax', 'movl  $0x30, 0xc(%rsp)', 'movq  %rax, 0x18(%rsp)', 'callq  0xa3', 'nop %edi, %edx', 'pushq  %rbp', 'mov %rsp, %rbp', 'pushq  %r15', 'pushq  %r14', 'pushq  %r13', 'mov %ecx, %r13d', 'pushq  %r12', 'mov %rdi, %r12', 'pushq  %rbx', 'sub $0x6e8, %rsp', 'movq  %rsi, -0x608(%rbp)', 'movq  %rdx, -0x6c8(%rbp)', 'movq  %fs:0x28, %rax', 'movq  %rax, -0x38(%rbp)', 'xor %eax, %eax', 'mov $0xffffffffffffffb0, %rax', 'movq  %fs:(%rax), %rax', 'movq  %rax, -0x640(%rbp)', 'movq  (%rax), %rax', 'movq  $0x400, -0x458(%rbp)', 'movq  %rax, -0x690(%rbp)', 'lea -0x450(%rbp), %rax', 'movq  %rax, -0x460(%rbp)', 'movdqux  (%rdx), %xmm1', 'movq  %rax, -0x698(%rbp)', 'movupsx  %xmm1, -0x5a8(%rbp)', 'movq  0x10(%rdx), %rax', 'movapsx  %xmm1, -0x600(%rbp)', 'movq  %rax, -0x598(%rbp)', 'movl  0xc0(%rdi), %eax', 'test %eax, %eax', 'jnz 0x684')","[23.49181494310612, 15.615191328764567]"
219,"('mov $0x4b7190, %rax', 'movq  %r12, -0x468(%rbp)', 'movq  %rax, -0x470(%rbp)', 'jmp 0xfffffffffffffc23')","[0.5858194584127001, 1.0326928838893519, 1.0963880309503375]"
220,"('mov $0x4b7190, %rdx', 'movq  %r12, -0x5d8(%rbp)', 'movq  %rdx, -0x5e0(%rbp)', 'jmp 0xfffffffffffff8c6')","[2.9150434953200586, 1.9376507914104326]"
221,"('mov $0x4e52c0, %eax', 'test %rax, %rax', 'jz 0xc')",[1.0605393006225967]
222,"('mov $0x4e806c, %rdi', 'mov $0x0, %al', 'callq  0x43a94', 'nop %edi, %edx', 'sub $0xd8, %rsp', 'mov %rdi, %r10', 'movq  %rsi, 0x28(%rsp)', 'movq  %rdx, 0x30(%rsp)', 'movq  %rcx, 0x38(%rsp)', 'movq  %r8, 0x40(%rsp)', 'movq  %r9, 0x48(%rsp)', 'test %al, %al', 'jz 0x39')",[1.3094762810929392]
223,"('mov $0x4e8095, %rdi', 'mov %ebx, %esi', 'mov %r14d, %edx', 'mov $0x0, %al', 'callq  0x43a19', 'nop %edi, %edx', 'sub $0xd8, %rsp', 'mov %rdi, %r10', 'movq  %rsi, 0x28(%rsp)', 'movq  %rdx, 0x30(%rsp)', 'movq  %rcx, 0x38(%rsp)', 'movq  %r8, 0x40(%rsp)', 'movq  %r9, 0x48(%rsp)', 'test %al, %al', 'jz 0x39')",[2.429864145976326]
224,"('mov $0x4e80cd, %rdi', 'mov %ebx, %esi', 'mov %r14d, %edx', 'mov $0x0, %al', 'callq  0x439e0', 'nop %edi, %edx', 'sub $0xd8, %rsp', 'mov %rdi, %r10', 'movq  %rsi, 0x28(%rsp)', 'movq  %rdx, 0x30(%rsp)', 'movq  %rcx, 0x38(%rsp)', 'movq  %r8, 0x40(%rsp)', 'movq  %r9, 0x48(%rsp)', 'test %al, %al', 'jz 0x39')",[2.579735184749975]
225,"('mov $0x5, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x9')",[0.2067595998265283]
226,"('mov $0x54db48, %edi', 'callq  0xe36ab', 'nop %edi, %edx', 'jmp 0xfffffffffffffecc')",[3.1816196785804003]
227,"('mov $0x561268, %rbx', 'mov $0x561270, %rax', 'cmp %rax, %rbx', 'jnb 0x20')",[1.2372973313202045]
228,"('mov $0x7ff0000000000000, %rax', 'vmovq %rax, %xmm0', 'vdivsd %xmm0, %xmm0, %xmm0', 'jmp 0xfffffffffffff5c4')","[0.8296803709568715, 5.832968818493197]"
229,"('mov $0x7ff0000000000000, %rax', 'vmovq %rax, %xmm0', 'vdivsd %xmm0, %xmm0, %xmm4', 'jmp 0xfffffffffffff24d')","[1.7514477564791795, 5.832968818493197]"
230,"('mov $0x7fffffffffffffff, %rcx', 'movsxdl  0x14(%rsp), %rdx', 'add %rcx, %rdx', 'cmp %rax, %rdx', 'jb 0xffffffffffffff0a')","[1.54325790300177, 1.0258152293768532]"
231,"('mov $0x800fffffffffffff, %rdx', 'movl  %ecx, (%rdi)', 'and %rdx, %rax', 'mov $0x3fe0000000000000, %rdx', 'or %rdx, %rax', 'movq %rax, %xmm0', 'retq')","[3.0852614469010278, 2.8281071706104046]"
232,"('mov $0x800fffffffffffff, %rdx', 'shl $0x34, %rax', 'and %rdx, %rcx', 'or %rax, %rcx', 'movq %rcx, %xmm0', 'retq')","[2.5067744814289323, 2.297836631942801]"
233,"('mov $0x80101000001, %rax', 'bt %rdx, %rax', 'jnb 0xfffffffffffff591')","[1.2003115049221975, 0.7978558946903059]"
234,"('mov $0xa, %r13d', 'testl  $0x400, -0x638(%rbp)', 'jnz 0x1a49')","[1.2003115049221975, 0.7978558946903059]"
235,"('mov $0xc0196aab00000000, %rdx', 'vxorps %xmm3, %xmm3, %xmm3', 'vmovsdq  0xc4bf6(%rip), %xmm4', 'vmovsdq  0xf31c6(%rip), %xmm2', 'add %rsi, %rdx', 'vmovsdq  0xf31db(%rip), %xmm10', 'vmovsdq  0xf31e3(%rip), %xmm11', 'mov %rdx, %rax', 'mov %rdx, %rcx', 'vmovsdq  0xf31dd(%rip), %xmm12', 'sar $0x34, %rcx', 'shr $0x2d, %rax', 'vcvtsi2sd %ecx, %xmm3, %xmm3', 'and $0x7f, %eax', 'mov $0xfff0000000000000, %rcx', 'and %rcx, %rdx', 'add $0x2, %rax', 'sub %rdx, %rsi', 'shl $0x5, %rax', 'lea 0xf3177(%rip), %rdx', 'add %rdx, %rax', 'vmovq %rsi, %xmm0', 'vfmadd213sdq  0x18(%rax), %xmm3, %xmm2', 'vfmadd132sdq  0x8(%rax), %xmm4, %xmm0', 'vmulsdq  0xf316b(%rip), %xmm0, %xmm9', 'vmovsdq  0x20(%rax), %xmm7', 'vfmadd213sdq  0xf3165(%rip), %xmm0, %xmm10', 'vfmadd132sdq  0xf314c(%rip), %xmm7, %xmm3', 'vfmadd213sdq  0xf3163(%rip), %xmm0, %xmm11', 'vaddsd %xmm2, %xmm0, %xmm6', 'vsubsd %xmm6, %xmm2, %xmm2', 'vaddsd %xmm0, %xmm2, %xmm8', 'vmulsd %xmm9, %xmm0, %xmm2', 'vaddsd %xmm8, %xmm3, %xmm3', 'vmulsd %xmm2, %xmm0, %xmm7', 'vfmsub132sd %xmm0, %xmm2, %xmm9', 'vaddsd %xmm2, %xmm6, %xmm5', 'vfmadd132sdq  0xf314f(%rip), %xmm12, %xmm0', 'vsubsd %xmm5, %xmm6, %xmm6', 'vaddsd %xmm9, %xmm3, %xmm3', 'vfmadd132sd %xmm2, %xmm11, %xmm0', 'vaddsd %xmm2, %xmm6, %xmm6', 'vaddsd %xmm6, %xmm3, %xmm3', 'vfmadd132sd %xmm2, %xmm10, %xmm0', 'vfmadd132sd %xmm7, %xmm3, %xmm0', 'vaddsd %xmm0, %xmm5, %xmm6', 'vsubsd %xmm6, %xmm5, %xmm2', 'vaddsd %xmm0, %xmm2, %xmm2', 'vmulsd %xmm6, %xmm1, %xmm0', 'vfmsub132sd %xmm1, %xmm0, %xmm6', 'vmovq %xmm0, %rdx', 'vmovq %xmm0, %rcx', 'shr $0x34, %rdx', 'and $0x7ff, %edx', 'lea -0x3c9(%rdx), %eax', 'vfmadd132sd %xmm2, %xmm6, %xmm1', 'cmp $0x3e, %eax', 'jnbe 0x128')","[1.7215936544968713, 117.36641737621741]"
236,"('mov $0xcccccccccccccccd, %rcx', 'nopw  %ax, (%rax,%rax,1)', 'mov %rdi, %rax', 'mov %rdi, %r9', 'sub $0x1, %r8', 'mul %rcx', 'shr $0x3, %rdx', 'lea (%rdx,%rdx,4), %rax', 'add %rax, %rax', 'sub %rax, %r9', 'movzxb  (%rsi,%r9,1), %eax', 'movb  %al, (%r8)', 'mov %rdi, %rax', 'mov %rdx, %rdi', 'cmp $0x9, %rax', 'jnbe 0xffffffffffffffd3')","[1.7616514169972057, 1.7616514169972057, 1.8703080533615473, 1.8703080533615473]"
237,"('mov $0xffdffffffffffffe, %rax', 'lea (%r8,%r8,1), %rdi', 'lea -0x1(%rdi), %r10', 'cmp %rax, %r10', 'jnbe 0x233')",[2.474592885927799]
238,"('mov $0xffffffff, %eax', 'retq')","[0.8573651068426256, 0.5698983367163684]"
239,"('mov $0xffffffff, %esi', 'mov %rbp, %rdi', 'callq  0x18(%rax)', 'nop %edi, %edx', 'pushq  %r12', 'pushq  %rbp', 'mov %rdi, %rbp', 'pushq  %rbx', 'movl  (%rdi), %eax', 'test $0x8, %al', 'jnz 0x201')","[1.0682573401995263, 1.883144801967283, 1.883144801967283, 1.883144801967283, 1.9992956121197205, 1.9992956121197205, 1.9992956121197205]"
240,"('mov $0xffffffffffffffc0, %rax', 'movl  $0x21, %fs:(%rax)', 'jmp 0xffffffffffff5dea')","[0.6899632447481742, 2.297836631942801]"
241,"('mov $0xffffffffffffffc0, %rax', 'movl  $0x21, %fs:(%rax)', 'jmp 0xffffffffffff5ee2')","[0.3268440516970418, 2.297836631942801]"
242,"('mov $0xffffffffffffffc0, %rdx', 'mov %r15d, %eax', 'movl  %fs:(%rdx), %ebx', 'mov %rdx, %r15', 'movl  $0x0, %fs:(%rdx)', 'movq  %r13, -0x620(%rbp)', 'mov %r14, %r13', 'mov %r8, %r14', 'movb  %r12b, -0x630(%rbp)', 'movq  -0x640(%rbp), %r12', 'movl  %ebx, -0x650(%rbp)', 'movl  -0x600(%rbp), %ebx', 'jmp 0x38')","[6.344505699403171, 4.217242361563296]"
243,"('mov $0xffffffffffffffc0, %rdx', 'movl  %r12d, -0x610(%rbp)', 'mov %r13, %r14', 'mov %r15, %r12', 'movl  -0x620(%rbp), %r13d', 'movl  %fs:(%rdx), %eax', 'movl  %eax, -0x600(%rbp)', 'jmp 0xfffffffffffffd8a')","[3.943880912846165, 2.621528795470075]"
244,"('mov %eax, %ebx',)","[0.025142260141143936, 0.6211085242683569, 0.17675625398499784]"
245,"('mov %eax, %edi', 'callq  0xd98e', 'nop %edi, %edx', 'pushq  %rax', 'popq  %rax', 'mov $0x1, %ecx', 'mov $0x1, %edx', 'lea 0x11a489(%rip), %rsi', 'sub $0x8, %rsp', 'callq  0xfffffffffffffd25', 'nop %edi, %edx', 'pushq  %r15', 'pushq  %r14', 'pushq  %r13', 'mov %edx, %r13d', 'pushq  %r12', 'pushq  %rbp', 'mov %edi, %ebp', 'pushq  %rbx', 'mov %rsi, %rbx', 'sub $0x8, %rsp', 'cmpq  $0x0, 0x11a5b6(%rip)', 'jz 0xa')",[11.665937636986394]
