,bb,energy
23,"('callq  0x35458', 'nop %edi, %edx', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0x12')","[1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584, 1.5755081815204584]"
24,"('callq  0xfffffffffffffe50', 'pushq  %rbp', 'mov %rsp, %rbp')",[1.2801009288606628]
25,"('callq  0xffffffffffffffd6', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.7528224993906766]
26,"('cmp $0x1, %dl', 'jnbe 0x3d')","[0.06632923945335988, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.11802992971124049, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
27,"('cmp $0x10, %dl', 'jnb 0x19')","[0.06632923945335988, 0.06632923945335988, 0.03927586066688132, 0.03927586066688132, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.13136957500224766, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.10742112831282188, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.13473126763963725, 0.13473126763963725, 0.11802992971124049, 0.11802992971124049, 0.11802992971124049, 0.18161132126271792, 0.18161132126271792, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
28,"('cmp $0x2, %ebp', 'jz 0xffffffffffffff2f')",[0.492345987899969]
29,"('cmp $0x20, %rdx', 'jb 0x4b')","[0.06632923945335988, 0.06632923945335988, 0.03927586066688132, 0.03927586066688132, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.13136957500224766, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.10742112831282188, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.13473126763963725, 0.13473126763963725, 0.11802992971124049, 0.11802992971124049, 0.11802992971124049, 0.18161132126271792, 0.18161132126271792, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
30,"('cmp $0x2f, %eax', 'jnbe 0x7b4')","[0.06632923945335988, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.11802992971124049, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
31,"('cmp $0x3ff, %r13', 'jbe 0x25')",[0.06632923945335988]
32,"('cmp $0x3ff, %rax', 'jbe 0x1f6')",[0.06632923945335988]
