,bb,energy
20,"('addl  -0x4f0(%rbp), %r9d', 'jmp 0xfffffffffffff3d0')","[0.015070476558491707, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.03158554151596826, 0.19497407239148903, 0.07543612704747214, 0.1608762032251123, 0.17501502494657756, 0.21428875431865685, 0.23069332338410153, 0.16228473506985522, 0.1143306810426842, 0.21487729033305805, 0.1755547101455542, 0.39683262041388895, 0.35008239005253866, 0.1554432946811041, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305, 0.24791207270662305]"
21,"('and $0x1f, %ecx', 'and $0xffffffffffffffe0, %rdi', 'vmovdquy  (%rdi), %ymm8', 'vpcmpeqb %ymm8, %ymm0, %ymm1', 'vpcmpeqb %ymm8, %ymm9, %ymm2', 'vpor %ymm1, %ymm2, %ymm1', 'vpmovmskb %ymm1, %eax', 'sar %cl, %eax', 'test %eax, %eax', 'jz 0x1f')","[0.029115085993066635, 0.029115085993066635, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.06102281026790672, 0.37668980085380876, 0.37668980085380876, 0.14574175536070744, 0.14574175536070744, 0.3108121500244183, 0.3108121500244183, 0.3381290607639982, 0.3381290607639982, 0.4140060082649447, 0.4140060082649447, 0.44569971944363895, 0.44569971944363895, 0.3135338383123608, 0.3135338383123608, 0.22088710374493786, 0.22088710374493786, 0.4151423712808934, 0.4151423712808934, 0.33917237460770944, 0.33917237460770944, 0.7666821439935996, 0.7666821439935996, 0.6763581493881514, 0.6763581493881514, 0.3003173665106983, 0.3003173665106983, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443, 0.4789659616331443]"
22,"('and $0x8000, %r15d', 'movq  %rax, -0x4c0(%rbp)', 'movl  %r15d, -0x4b4(%rbp)', 'jnz 0x9e')","[0.019591503214573924, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.04106027347903637, 0.25346594517453985, 0.0980668488502485, 0.20913848263531953, 0.22752034661080794, 0.2785752643027886, 0.2999021345795891, 0.21097038821374237, 0.1486297690440242, 0.27934059374444076, 0.22822170474654696, 0.5158832207183127, 0.455106990756835, 0.2020772135771577, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835, 0.3222851129612835]"
23,"('and $0xfffffffffffffff0, %rax', 'lea -0x11(%rax), %rbx', 'shr $0x4, %rbx', 'jmp 0xffffffffffffff78')",[0.02260513328041108]
24,"('and $0xfffffffffffffff0, %rax', 'mov %rax, %r13', 'test %rdi, %rdi', 'jz 0x504')",[0.010549449902409492]
25,"('callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'cmpb  $0x0, 0xc2695(%rip)', 'jnz 0x2d')",[0.3718675275026081]
26,"('callq  0x35458', 'nop %edi, %edx', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0x12')","[0.39665931633059687, 0.39665931633059687]"
27,"('callq  0xfffffffffffffcf1', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.3222851129612835]
28,"('callq  0xfffffffffffffe01', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.019591503214573924]
29,"('cmp $0x1, %dl', 'jnbe 0x3d')","[0.0075346567219193705, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.09748645463841803, 0.03771748196640959, 0.08043752005522968, 0.08750809403061527, 0.10714379560200195, 0.11534724324937724, 0.08114236753492761, 0.057165922078668586, 0.10743806360920255, 0.08777793663010358, 0.19841689176427096, 0.17504061346894284, 0.07772164734055205, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505]"
30,"('cmp $0x10, %dl', 'jnb 0x19')","[0.0075346567219193705, 0.0075346567219193705, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.01579277075798413, 0.09748645463841803, 0.09748645463841803, 0.09748645463841803, 0.03771748196640959, 0.03771748196640959, 0.03771748196640959, 0.08043752005522968, 0.08043752005522968, 0.08043752005522968, 0.08750809403061527, 0.08750809403061527, 0.08750809403061527, 0.10714379560200195, 0.10714379560200195, 0.10714379560200195, 0.11534724324937724, 0.11534724324937724, 0.11534724324937724, 0.08114236753492761, 0.08114236753492761, 0.08114236753492761, 0.057165922078668586, 0.057165922078668586, 0.057165922078668586, 0.10743806360920255, 0.10743806360920255, 0.10743806360920255, 0.08777793663010358, 0.08777793663010358, 0.08777793663010358, 0.19841689176427096, 0.19841689176427096, 0.19841689176427096, 0.17504061346894284, 0.17504061346894284, 0.17504061346894284, 0.07772164734055205, 0.07772164734055205, 0.07772164734055205, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505, 0.12395545479598505]"
31,"('cmp $0x2, %ebp', 'jz 0xffffffffffffff2f')",[0.12395545479598505]
