,bb,energy
27,"('and $0x8000, %eax', 'jz 0x480')","[0.06689187202107531, 0.08033462673101219, 0.04289246071701974, 0.03492815179436116, 0.02432376075303428, 0.12312672271287627, 0.036480133308719714, 0.0057550607890488195, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
28,"('and $0x8000, %r15d', 'movq  %rax, -0x4c0(%rbp)', 'movl  %r15d, -0x4b4(%rbp)', 'jnz 0x9e')","[0.06033634127115071, 0.17391984642294367, 0.2088700295006317, 0.3217265023026384, 0.11152113224036224, 0.1409512548844879, 0.09081417383348687, 0.13995862317459454, 0.0632420227499261, 0.019773076785853612, 1.8788425296365312, 0.7162137657125898, 0.09484834660267126, 0.09484834660267126, 0.014964137219674793, 1.3527416035921245, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109]"
29,"('and $0xfffffffffffffff0, %rax', 'lea -0x11(%rax), %rbx', 'shr $0x4, %rbx', 'jmp 0xffffffffffffff78')",[0.0696188553128662]
30,"('and $0xfffffffffffffff0, %rax', 'mov %rax, %r13', 'test %rdi, %rdi', 'jz 0x504')",[0.03248879914600423]
31,"('andl  $0xffffffef, (%rbx)', 'add $0x18, %rsp', 'popq  %rbx', 'popq  %rbp', 'retq')","[0.17391984642294367, 0.2088700295006317, 0.11152113224036224, 0.09081417383348687, 0.0632420227499261, 0.3201304582216261, 0.09484834660267126, 0.014964137219674793, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109, 0.8218904880704109]"
32,"('callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'cmpb  $0x0, 0xe1675(%rip)', 'jnz 0x2d')",[0.9483353668443486]
33,"('callq  0x356a8', 'nop %edi, %edx', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0x12')","[0.21405472484355187, 0.3959719271141444, 0.17347922075640654, 0.172256484531766, 0.02433600035488254, 0.8814936771908511, 0.11673642658790308, 1.6649126487318313, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175, 1.0115578062313175]"
34,"('callq  0x5d2bd', 'nop %edi, %edx', 'mov $0xffffffffffffffb0, %rax', 'movq  %fs:(%rax), %r8', 'jmp 0x31')","[0.2943244816847683, 0.3534723576164536, 0.18872854069914563, 0.1536853366474109, 0.10702552648149871, 0.5417590486888774, 0.16051258655836673, 0.025323736224036598, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458, 1.3908912185929458]"
35,"('callq  0xfffffffffffffdf6', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.8218904880704109]
36,"('callq  0xfffffffffffffed8', 'pushq  %rbp', 'mov %rsp, %rbp')",[0.6715010302448997]
