,bb,energy
55,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')",[1.9622632525597636]
56,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffffaafe8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')",[4.415091317817308]
57,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')",[1.0792449889963023]
58,"('lea -0x1(%rax), %r8', 'movq  0xb56f1(%rip), %r15', 'movq  %r8, 0x8(%r14)', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0xb3')",[1.8641498898433435]
59,"('lea -0x1(%rax), %rbx', 'nopl  %eax, (%rax)', 'callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'movq  0xc39cd(%rip), %r8', 'test %r8, %r8', 'jz 0x1c')",[2.256602340266864]
60,"('lea -0x11(%r13), %rax', 'shr $0x4, %rax', 'mov %rax, %r15', 'xor %eax, %eax', 'movq  %rax, 0x10(%rsp)', 'cmpq  $0x0, %fs:0xffffffffffffffc8', 'jz 0x12')",[1.766036527126923]
61,"('lea -0x28(%rbp), %rsp', 'mov %r9d, %eax', 'popq  %rbx', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'popq  %rbp', 'retq')","[2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233, 2.0603756148340233]"
62,"('lea 0x1(%rdi), %eax', 'cmp $0x3, %edi', 'jz 0x3f')",[0.8830182635634615]
63,"('lea 0x1(%rdx), %rax', 'movq  %rax, 0x28(%rbp)', 'movb  %bl, (%rdx)', 'movl  (%rbp), %eax', 'test $0x2, %al', 'jnz 0xb1')","[1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435, 1.8641498898433435]"
64,"('lea 0x17(%rdi), %rax', 'xor %ebx, %ebx', 'cmp $0x1f, %rax', 'jnbe 0x82')",[0.9811316262798818]
65,"('lea 0x2(%rdi), %eax', 'cmp $0x2, %edi', 'jz 0x26')",[0.8830182635634615]
66,"('lea 0x20(%r13), %rdx', 'cmp %rax, %rdx', 'jbe 0x262')",[0.8830182635634615]
67,"('lea 0x32cdf(%rip), %rcx', 'jmp 0x11')",[1.1773573512705617]
68,"('lea 0x9dbb2(%rip), %rdx', 'sub %r13, %rax', 'lea (%r8,%r13,1), %rcx', 'movq  0x20(%rsp), %rbp', 'cmp %rdx, %rbx', 'movq  %rcx, 0x60(%rbx)', 'setnz %dl', 'or $0x1, %rax', 'add $0x10, %r8', 'movzx %dl, %edx', 'shl $0x2, %rdx', 'or %r13, %rdx', 'or $0x1, %rdx', 'movq  %rdx, -0x8(%r8)', 'movq  %rax, 0x8(%rcx)', 'movl  0xa008c(%rip), %eax', 'test %eax, %eax', 'jz 0xfffffffffffff6e8')",[4.238488265369911]
69,"('mov $0x0, %r13', 'mov %eax, %r12d', 'test %r13, %r13', 'jz 0x242')",[0.6867915381306208]
70,"('mov $0x0, %rbp', 'test %rbp, %rbp', 'jz 0xe')",[0.5886791758563613]
71,"('mov $0x1, %eax', 'movq  0x98(%rsp), %rcx', 'xorq  %fs:0x28, %rcx', 'jnz 0x97')",[1.0792449889963023]
72,"('mov $0x1, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x53')","[0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613]"
73,"('mov $0x1, %ecx', 'cmpxchgl  %ecx, (%rdx)', 'test %eax, %eax', 'jz 0x238')",[2.943393878397485]
74,"('mov $0x1, %edx', 'cmpxchgl  %edx, (%rdi)', 'movq  0x88(%r12), %rdi', 'movq  %r15, 0x8(%rdi)', 'addl  $0x1, 0x4(%rdi)', 'jmp 0x2b')","[4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308, 4.415091317817308]"
75,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa4e35(%rip)', 'movq  %rbx, 0xa4e36(%rip)', 'movl  0xa4e2c(%rip), %eax', 'movq  0xa2311(%rip), %rbx', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa4e1c(%rip)', 'test %rbx, %rbx', 'jz 0x13e')",[4.709430405524408]
76,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa513d(%rip)', 'movq  %rbx, 0xa513e(%rip)', 'movl  0xa5134(%rip), %eax', 'movq  0xa2619(%rip), %rbx', 'xor %r14d, %r14d', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa5121(%rip)', 'test %rbx, %rbx', 'jz 0x133')",[4.807543768240828]
77,"('mov $0x1, %r15d', 'jmp 0xfffffffffffffd26')","[0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615, 0.8830182635634615]"
