,bb,energy
74,"('cmpb  %sil, -0x1(%rax)', 'jz 0x3d')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
75,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0x62')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
76,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0xa')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
77,"('cmpl  $0x10, -0x620(%rbp)', 'jnz 0xffffffffffffff7f')","[1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
78,"('cmpl  $0xa, -0x510(%rbp)', 'jnz 0x3d')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
79,"('cmpl  $0xffffffff, -0x654(%rbp)', 'jz 0x690')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
80,"('cmpq  $0x0, -0x10(%rbp)', 'jz 0x9e')","[0.8094806771691098, 0.6893391996467637, 1.390617188990448, 0.27544202414438607, 0.27544202414438607, 0.27544202414438607, 0.6926997615729285, 0.6926997615729285, 0.6926997615729285, 0.6926997615729285, 0.6926997615729285, 0.21815978256552024, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.21815978256552024, 0.24188454516377358, 0.349631751868628, 0.349631751868628, 0.349631751868628, 0.349631751868628, 0.349631751868628, 0.349631751868628, 0.4039339888772024, 0.4039339888772024]"
81,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x670')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
82,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x6b')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
83,"('cmpq  $0x0, -0x608(%rbp)', 'jz 0x543e')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
84,"('cmpq  $0x0, -0x680(%rbp)', 'jnz 0x6d7')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
85,"('cmpq  $0x0, 0x60(%rbp)', 'jz 0x4a')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
86,"('cmpq  $0x0, 0xc75d8(%rip)', 'jz 0x3f8')","[0.2486093721146445, 0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
87,"('cmpq  $0x0, 0xcae70(%rip)', 'jnz 0x120')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
88,"('cmpq  $0x0, 0xcae82(%rip)', 'jnz 0x112')","[0.04358917292880042, 0.04358917292880042, 0.04358917292880042, 0.4039339888772024]"
89,"('cmpq  $0x0, 0xd203f(%rip)', 'jz 0x10')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
